RNA1 EcoCyc ID	RNA2 EcoCyc ID	RNA1 name	RNA2 name	RNA1 description	RNA2 description	RNA1 chromosome	Start of RNA1 first read	Start of RNA1 last read	RNA1 strand	RNA2 chromosome	Start of RNA2 last read	Start of RNA2 first read	RNA2 strand	interactions	other interactions of RNA1	other interactions of RNA2	total other interactions	odds ratio	Fisher's exact test p-value	total RNA reads1	total RNA reads2	lib norm IP RNA1	lib norm IP RNA2	lib norm total RNA1	lib norm total RNA2	IP/total ratio1	IP/total ratio2	Normalized Odds Ratio (NOR)	RNA1 pred effect	RNA2 pred effect	Maximal RNA effect	Total reads IP: 13149255	Total reads total: 14197730
G0-8871	G0-8907	arcZ	C0614	small regulatory RNA ArcZ	-	chrI	3350641	3350642	+	chrI	2653491	2653587	-	20	266205	148	12882882	6.539809545275258	0.0017388715128049128	3762	32	0.0202463941873513	1.2776389232697974e-05	0.0002649719356545025	2.253881430341329e-06	70.74807334573478	5.090909090909091	1.1317929473152133	7.51244248286224e-05	0.02060262683492145	0.02060262683492145
G0-10698	EG31116	G0-10698	oxyS	-	small regulatory RNA OxyS	chrI	1670983	1671072	-	chrI	4158278	4158297	-	13	442	14116	13134684	27.367117830413548	4.452847466442704e-08	18	91	3.4602720838557015e-05	0.0010745095444570814	1.2678083045669977e-06	6.409475317533155e-06	23.94736842105263	153.57608695652175	22.278882265403006	0.02325928134784553	0.000920093424870833	0.02325928134784553
G0-10698	G0-8883	G0-10698	sdsR	-	small regulatory RNA SdsR	chrI	1670973	1671093	-	chrI	1923103	1923154	-	35	420	41189	13107611	26.51923855074575	9.80655992292261e-30	18	232	3.4602720838557015e-05	0.003135082557909174	1.2678083045669977e-06	1.6340640369974637e-05	23.94736842105263	176.92703862660943	21.58864507038494	0.06262114209035335	0.0008490199883562973	0.06262114209035335
G0-10700	G0-8871	G0-10700	arcZ	-	small regulatory RNA ArcZ	chrI	2278209	2278394	-	chrI	3350628	3350698	+	193	1395	339775	12807892	5.215180414827544	1.6652862488863376e-62	691	3762	0.00012076729822335942	0.02585454461108253	4.8669752136433076e-05	0.0002649719356545025	2.2947976878612715	90.34493754982726	0.406836848421268	0.009481078779740948	0.0005677004894578313	0.009481078779740948
G0-10700	G0-8882	G0-10700	omrB	-	small regulatory RNA OmrB	chrI	2277851	2278278	-	chrI	2976102	2976354	-	407	1541	191164	12956143	17.900344694535807	0.0	586	589	0.00014814527515056937	0.014568962272007045	4.127420369312559e-05	4.148550507722009e-05	3.3185689948892674	324.6966101694915	2.0193834187348596	0.023570177258929303	0.0021245386827860166	0.023570177258929303
G0-10609	G0-17105	ryjB	aceK-int	small RNA RyjB	small RNA AceK-int	chrI	4528020	4528082	+	chrI	4218887	4218964	+	38	377	380772	12768068	3.3798889264783054	0.004391628984755222	2202	1578	3.1560723402200355e-05	0.028960576093474497	0.00015509521592536272	0.0001111445280337068	0.18837948252383113	241.17162761241292	0.021644251341348793	0.0005863752621650363	9.978729550169376e-05	0.0005863752621650363
G0-8871	G7047.G7048.IGR	arcZ	dsrA.yedP.IGR	small regulatory RNA ArcZ	small regulatory RNA DsrA : putative mannosyl-3-phosphoglycerate phosphatase	chrI	3350641	3350657	+	chrI	2025302	2025359	+	48	266177	108	12882922	21.511036307085554	1.48959444518215e-35	3762	20	0.0202463941873513	1.1863790001790976e-05	0.0002649719356545025	1.4086758939633309e-06	70.74807334573478	7.428571428571429	5.432167808830995	0.0001802986195886938	0.07770133549170377	0.07770133549170377
G0-17083	G0-9382	chiZ	chiX	small regulatory RNA ChiZ	small regulatory RNA ChiX	chrI	708225	708694	+	chrI	507225	507289	+	16232	16373	2385521	10731129	4.45970306679822	0.0	147	2465	0.002479608160310223	0.18265316171904797	1.0353767820630482e-05	0.00017361930393098053	220.30405405405406	973.9468775344687	4.45970306679822	0.4978377549455605	0.006758396887606677	0.4978377549455605
G0-16635	G0-8878	ryeG	cyaR	small RNA RyeG	small regulatory RNA CyaR	chrI	2470502	2470695	-	chrI	2167154	2167201	+	402	1215	684689	12462949	6.022506013318582	8.33562049046126e-146	146	4388	0.000122972746364718	0.05210112664177552	1.0283334025932315e-05	0.00030906349113555474	11.0	156.09273182957392	2.252041908663039	0.09296409782043129	0.0005867833616264117	0.09296409782043129
G0-9383	G0-8867	sroC	gcvB	small regulatory RNA SroC	small regulatory RNA GcvB	chrI	686801	686899	-	chrI	2942901	2942989	+	2206	232961	105039	12809049	1.154751658700063	0.00022358075867371014	488	49	0.017884435277892168	0.008155975376551751	3.4371691812705274e-05	3.4512559402101605e-06	480.9141104294479	2144.9	1.154751658700063	0.009380567851781926	0.02056972353023451	0.02056972353023451
